0.14788774693563683	0.3699413123864014
0.2957754790218111	0.7398826291995564
0.4436631955243419	1.1098239469207267
0.7394386443842605	1.2947946251261226
0.7394386120767338	1.6647359371330417
1.0352140144459887	2.034677281694695
1.3309893593975426	2.589589293896112
1.6267646653251373	3.1445013147196788
1.7746522830367981	3.514442658641924
1.9225398878582385	3.884384005382329
2.07042748156023	4.25432535560401
2.3662027318818337	4.624266747649168
2.5140902907649973	4.994208104761575
2.6619778369464124	5.36414946538621
2.9577530226757305	5.7340908783883755
3.105640535899384	6.104032247952111
3.253528038286295	6.473973618331004
3.5493030808384467	7.028885712523866
3.84507816641459	7.398827158604474
3.9929655258755163	7.95373920172632
4.288740560856777	8.3236806655886
4.584515467769396	8.878592795319907
4.880290337703653	9.433504937454028
5.176065281864655	9.803446431808215
5.323952508913361	10.358358499781897
5.619727401081709	10.728300010344503
5.915502137143264	11.283212191201297
6.211276834369332	11.83812438100359
6.507051490050726	12.393036584218468
6.802826108946169	12.947948798379842
6.950713175540562	13.502860897410198
7.24648772394629	14.057773126604442
7.542262234725828	14.612685366735533
7.838036709461479	15.16759761703107
8.281698434822	15.907480685237303
8.429585532634041	16.27742215294626
8.725359889834518	16.832334435306123
9.021134206142086	17.387246731506316
9.464795710256956	18.12712986323332
9.760569931810018	18.68204218506169
10.056344114433356	19.236954517342124
10.35211825738097	19.791866860412014
10.64789212553969	20.53174987659725
10.9436661844556	21.086662241909814
11.239440204068785	21.641574618213863
11.683101288178484	22.381457873361292
11.830987863629492	22.936370067598112
12.274649099798475	23.491282690505344
12.57042266832181	24.231165779373903
12.866196469657588	24.78607821495838
13.16197023178488	25.34099066151065
13.457743955630272	25.89590312035169
13.901404925408615	26.450815831789022
14.197178560946583	27.005728318037264
14.492952155320758	27.56064081397005
14.788725387238223	28.300523984365412
15.084498898793935	28.85543650126967
15.52815926314554	29.59531996761585
15.823932683111348	30.15023251156925
16.119706061069184	30.705145067718675
16.41547939628093	31.260057633583607
16.859139891780437	31.814970507036556
17.154913141476356	32.36988310189836
17.45068596920377	33.10976637115981
17.746459135519757	33.66467898757986
18.042232263094487	34.21959161366317
18.485892084039843	34.95947524091241
18.781665117323364	35.51438789346973
19.077438108602855	36.06930055755557
19.373211064301756	36.624213234134594
19.668983547107278	37.36409658724983
19.964756417101878	37.919009284346494
20.260529248908817	38.47392199185463
20.704189105309496	39.02883507433758
20.99996184834177	39.583747810186736
21.29573455048902	40.13866055557544
21.591506740487116	40.87854397979572
21.887279360094674	41.433456747123046
22.183051940862796	41.98836952702915
22.478824480368953	42.543282317311
22.92248347484596	43.28316618826923
23.218255917457782	43.83807900412949
23.514028327751785	44.39299183210055
23.809800696783817	44.94790467081809
24.105573026795838	45.50281751934388
24.40134477794595	46.24270104912674
24.697117023553265	46.79761392006389
24.992889229853912	47.35252680414292
25.436547744311596	48.09241081238835
25.58443352417797	48.46235259995724
25.880205610984202	49.01726551511413
26.323863962439617	49.75714957346261
26.619635954491343	50.31206251535984
27.063294169847868	51.0519466125528
27.35906606984245	51.60685958280372
27.654837930817013	52.161772563233626
27.950609753140622	52.71668555434131
28.394267723536352	53.45656972558318
28.690039451568747	54.011482743535616
28.985811140204184	54.56639577250321
29.281582787302824	55.12130881169479
29.577353746571262	55.86119253346939
29.8731253115935	56.416105595445444
30.16889683647278	56.971018669515495
30.464668321397568	57.52593175229566
30.760439768601927	58.08084484714854
31.056210493027553	58.82072862453113
31.351981858343986	59.37564174063821
31.79563917796357	60.11552609915692
32.09141044656625	60.67043924250075
32.23929500016239	61.225351828148234
32.68295214463942	61.965236236729645
32.978723288886854	62.52014941201036
33.274493661935615	63.26003327391489
33.57026546142095	63.62997579816451
33.866035741014805	64.36985968054721
34.161806722621144	64.92477289960891
34.45757690695385	65.66465680521915
34.90123438958903	66.21957066094905
35.04911865982426	66.7744833003168
35.492776047241634	67.32939718861417
35.78854681534505	67.88431046775173
36.08431675187808	68.62419443344157
36.380087437347555	69.17910773417071
36.675858083793074	69.73402104685852
36.97162869139917	70.28893437101293
37.26739843716659	71.0288183806318
37.563168959998926	71.5837317255866
37.85893944324582	72.13864508271612
38.15470988821477	72.69355844998401
38.45047944489313	73.43344250458946
38.74624980489983	73.98835589344654
39.18990656516231	74.5432699814457
39.48567596973391	75.28315407389897
39.78144619577368	75.83806750150241
40.07721638390849	76.39298093944628
40.37298564048423	77.13286506692744
40.66875663863417	77.50280784774735
40.96452670904534	78.05772131817362
41.408182195823	78.79760620618495
41.7039521716642	79.35251970323024
41.99972303288288	79.72246253341308
42.443378340619226	80.46234747655689
42.88703451404247	81.01726176664958
43.18280526530389	81.38720463891812
43.77434668606456	82.12709041714034
44.07011735863813	82.49703332127612
44.513774297689324	82.86697701917662
45.10531549918723	83.60686289126602
45.54897133098321	84.16177732282819
45.99262811694622	84.53172109991019
46.43628486370075	84.90166489982309
47.02782782359338	85.27160955067332
47.47148448873874	85.64155340654328
48.063026292658094	86.19646881006884
48.50668286034765	86.56641272027888
49.24611183315017	86.9363583836055
49.83765452373446	87.30630323247101
50.429197164626814	87.67624812372173
50.872854670263074	87.86122147895043
51.61228342444997	88.23116735042044
52.20382707162282	88.41614168582493
52.795370690356926	88.60111606386079
53.386914287829626	88.78609048233741
54.12634523087745	88.78609521358285
54.71788878113918	88.97106972680285
55.45731971314896	88.97107457526181
56.196749405421386	89.15605016998632
56.78829413670816	89.15605414768109
57.52772631651742	88.9710884974075
58.11927233812653	88.7861218873323
58.71081838810669	88.60115532022846
59.450250659063514	88.41618983868766
60.04179676269181	88.23122336490624
60.63334422892228	87.86128625196724
61.372776609550954	87.67632094053701
61.96432280693027	87.4913546018515
62.555869032869126	87.30638830534848
63.14741667287613	86.93645137004206
63.73896436740337	86.56651447596138
64.33051211142516	86.19657762445638
64.92205991006537	85.82664081385664
65.51360776071299	85.45670404534296
66.1051556614127	85.086767319115
66.54881588866064	84.90180014142584
67.28825162097809	84.34689399267027
67.87979818567885	84.16192807122785
68.47134628101557	83.79199151266812
69.06289443348355	83.42205499563615
69.65444263162577	83.05211852074011
70.24599088829702	82.68218208746217
70.83753919502036	82.31224569646996
71.42908597836285	82.1272800258325
72.0206343761717	81.75734371695789
72.46429650551654	81.38740617456885
73.05584338954802	81.2024406195557
73.79527825220107	80.83250572276023
